strata,model_name,year,variable,pred,pred_lci,pred_uci
Aleutian,Model 20,2004,biomass_pred,28455.73810713339,19527.806700705692,41465.43662747858
Aleutian,Model 20,2005,biomass_pred,9218.948155157057,3577.4091553159847,23757.13858762315
Aleutian,Model 20,2006,biomass_pred,11914.513407278137,7776.187125125806,18255.17151889704
Aleutian,Model 20,2007,biomass_pred,3204.6905229942377,1485.8174753134815,6912.04775741534
Aleutian,Model 20,2008,biomass_pred,21941.27595459862,15303.482373420831,31458.172641279318
Aleutian,Model 20,2009,biomass_pred,2903.811913280937,1225.9539473094853,6878.010096723196
Aleutian,Model 20,2010,biomass_pred,29789.06577225778,22275.52907749495,39836.91864272854
Aleutian,Model 20,2011,biomass_pred,3578.572323457979,1408.9726971992332,9089.019183746897
Aleutian,Model 20,2012,biomass_pred,32617.9929803802,26699.17945788393,39848.9199919575
Aleutian,Model 20,2013,biomass_pred,11878.755886555713,6234.884794179717,22631.507408782243
Aleutian,Model 20,2014,biomass_pred,15459.90137756456,9783.204532708098,24430.497165315053
Aleutian,Model 20,2015,biomass_pred,11738.057162189712,5706.863125941382,24143.208432058764
Aleutian,Model 20,2016,biomass_pred,40787.66689041529,30748.218783141398,54105.04530674197
Aleutian,Model 20,2017,biomass_pred,35910.25811305283,13910.033608032993,92706.22013460615
Aleutian,Model 20,2018,biomass_pred,25307.014648193337,15544.972703661932,41199.49276289191
Aleutian,Model 20,2019,biomass_pred,14920.606074753925,8948.098118688766,24879.5311232692
Aleutian,Model 20,2020,biomass_pred,16141.156729332284,1324.961579663262,196637.35504472826
Aleutian,Model 20,2021,biomass_pred,17461.552114944214,10734.00832892878,28405.586517123687
Aleutian,Model 20,2022,biomass_pred,19545.051672744914,12767.90987637256,29919.465957164153
Aleutian,Model 20,2023,biomass_pred,19545.051672744914,575.3160041325776,663998.6410011939
Aleutian,Model 20,2024,biomass_pred,19545.051672744914,136.01967974823452,2808483.637054197
Bering,Model 20,1982,biomass_pred,2326.088226391253,62.43843969634735,86656.33643744835
Bering,Model 20,1983,biomass_pred,2326.088226391253,930.2575770836748,5816.331487369681
Bering,Model 20,1984,biomass_pred,358.59687888202393,119.01651312763734,1080.4527721797967
Bering,Model 20,1985,biomass_pred,1089.482612937032,486.46315284439885,2440.0046682914344
Bering,Model 20,1986,biomass_pred,2164.3824999373746,628.2119595825283,7456.960241807926
Bering,Model 20,1987,biomass_pred,28630.384577338722,17335.583735774253,47284.18341949216
Bering,Model 20,1988,biomass_pred,6333.64755544353,3094.454218820083,12963.543332650017
Bering,Model 20,1989,biomass_pred,1219.4285344256932,65.46080218931833,22715.97506964616
Bering,Model 20,1990,biomass_pred,234.77876493041813,12.009652793736922,4589.730395120034
Bering,Model 20,1991,biomass_pred,45.20237710216662,14.042768545160566,145.5022839061623
Bering,Model 20,1992,biomass_pred,26.49726139566128,6.302120150019677,111.40772387016605
Bering,Model 20,1993,biomass_pred,155.55343248688726,11.533451792674382,2097.972991383339
Bering,Model 20,1994,biomass_pred,913.1838191555393,468.8814878932112,1778.4977848334681
Bering,Model 20,1995,biomass_pred,2663.8309804666055,217.3019549042366,32655.00071373417
Bering,Model 20,1996,biomass_pred,7770.610192212616,5099.289067881175,11841.333557583217
Bering,Model 20,1997,biomass_pred,7351.487598153391,5077.578638919159,10643.728782762348
Bering,Model 20,1998,biomass_pred,1916.0839563266964,1024.4053962802673,3583.910960469123
Bering,Model 20,1999,biomass_pred,8915.21872808614,5984.782968537851,13280.535883665629
Bering,Model 20,2000,biomass_pred,16634.253935793215,12108.768865039858,22851.07652845938
Bering,Model 20,2001,biomass_pred,14152.757439505138,10722.163011173096,18680.98283273101
Bering,Model 20,2002,biomass_pred,15529.216630467245,11996.618618946795,20102.04515254916
Bering,Model 20,2003,biomass_pred,13146.177292505052,10454.713358278113,16530.53235258084
Bering,Model 20,2004,biomass_pred,13205.796824255212,10773.072374642255,16187.867648044108
Bering,Model 20,2005,biomass_pred,8265.6004453056,5901.394268421452,11576.950736374183
Bering,Model 20,2006,biomass_pred,11292.249532724692,8820.052728176122,14457.38516981514
Bering,Model 20,2007,biomass_pred,9298.149045301134,7129.7703523128475,12125.997247665739
Bering,Model 20,2008,biomass_pred,12030.684533707466,9292.148162302085,15576.308924644833
Bering,Model 20,2009,biomass_pred,12645.011423575177,8896.525014716408,17972.895443765996
Bering,Model 20,2010,biomass_pred,13614.164596933648,10766.515229205614,17214.992383944907
Bering,Model 20,2011,biomass_pred,9691.883192735677,7043.804832863474,13335.491549024997
Bering,Model 20,2012,biomass_pred,13269.115601641215,10335.711109166075,17035.05709380496
Bering,Model 20,2013,biomass_pred,11990.848256580342,7106.706705731741,20231.65551441334
Bering,Model 20,2014,biomass_pred,12385.56807811741,9299.396007099076,16495.941940807235
Bering,Model 20,2015,biomass_pred,12079.625757447851,9452.163901300111,15437.455376744701
Bering,Model 20,2016,biomass_pred,12932.632335544995,10457.774212504908,15993.171752206208
Bering,Model 20,2017,biomass_pred,14496.489333532114,10355.671592028917,20293.05401679288
Bering,Model 20,2018,biomass_pred,14477.514900540786,11787.179778026883,17781.898778374813
Bering,Model 20,2019,biomass_pred,9886.13524340319,7847.312020787959,12454.668527509995
Bering,Model 20,2020,biomass_pred,10783.214213442548,902.6307661740376,128820.90122614967
Bering,Model 20,2021,biomass_pred,11761.695132643394,9205.53903647101,15027.634106506344
Bering,Model 20,2022,biomass_pred,12569.934795763393,9484.870552589922,16658.45199401263
Bering,Model 20,2023,biomass_pred,12569.934795763393,375.4027345801917,420890.01015519124
Bering,Model 20,2024,biomass_pred,12569.934795763393,88.3813803820279,1787743.754247506
Big,Model 20,1982,biomass_pred,516.3063194677907,11.459229744857762,23262.664372533294
Big,Model 20,1983,biomass_pred,516.3063194677907,115.13157576736536,2315.37016448912
Big,Model 20,1984,biomass_pred,1331.471083627536,330.4432192045972,5364.96179526271
Big,Model 20,1985,biomass_pred,2785.331444440305,841.8073755229493,9215.969687327142
Big,Model 20,1986,biomass_pred,13625.931790131344,3634.7695115637994,51080.54762719527
Big,Model 20,1987,biomass_pred,7845.5938982202015,2783.7544239622407,22111.628484878514
Big,Model 20,1988,biomass_pred,918.2539174574908,215.16562549340898,3918.796299327363
Big,Model 20,1989,biomass_pred,323.60766926272055,15.020409859059347,6971.9751050926725
Big,Model 20,1990,biomass_pred,114.04462492859247,5.221923049958963,2490.6871186478998
Big,Model 20,1991,biomass_pred,40.19118738667557,8.658056590711501,186.5697603875473
Big,Model 20,1992,biomass_pred,114.27954612622092,5.424604098045573,2407.514802328224
Big,Model 20,1993,biomass_pred,324.94224510382907,17.056572076051893,6190.426903033228
Big,Model 20,1994,biomass_pred,923.9401645548744,440.8132152884185,1936.5694994401333
Big,Model 20,1995,biomass_pred,855.3761576955536,63.140766519765755,11587.89180877246
Big,Model 20,1996,biomass_pred,791.9001675898601,190.29150849812265,3295.501099225535
Big,Model 20,1997,biomass_pred,436.53417864266487,180.317729865328,1056.8128229295542
Big,Model 20,1998,biomass_pred,1601.6722815177216,400.8263095930371,6400.163951280575
Big,Model 20,1999,biomass_pred,5134.585054421246,1278.3838750469017,20622.88503139856
Big,Model 20,2000,biomass_pred,5474.832891933417,1791.9785498783488,16726.648428147113
Big,Model 20,2001,biomass_pred,2047.496033268177,618.708187827825,6775.795259744547
Big,Model 20,2002,biomass_pred,1690.887463398492,670.0055029215017,4267.279002054947
Big,Model 20,2003,biomass_pred,1294.5505054692205,99.00418092810934,16927.174140529685
Big,Model 20,2004,biomass_pred,991.1132748257085,362.61011914688885,2708.985413442973
Big,Model 20,2005,biomass_pred,2059.2123932213735,669.8111482764799,6330.673491039287
Big,Model 20,2006,biomass_pred,1651.1842891108813,680.9796616443548,4003.6578332209956
Big,Model 20,2007,biomass_pred,1888.8263274145197,582.2871133393742,6126.985834657966
Big,Model 20,2008,biomass_pred,2883.8733024419535,1027.1715529775333,8096.724641983303
Big,Model 20,2009,biomass_pred,4361.761805425982,1827.1132430830867,10412.581770339557
Big,Model 20,2010,biomass_pred,4160.273415396437,1580.2858868118292,10952.369463839455
Big,Model 20,2011,biomass_pred,4557.287714134057,1458.6711705815446,14238.213332972804
Big,Model 20,2012,biomass_pred,1611.4786911460685,581.6146802970035,4464.920951946659
Big,Model 20,2013,biomass_pred,3107.0400677289554,781.9462680136862,12345.73061777716
Big,Model 20,2014,biomass_pred,3985.9090773634516,1461.3267122507507,10871.950153116899
Big,Model 20,2015,biomass_pred,14153.31822146188,6028.269285265395,33229.50704401818
Big,Model 20,2016,biomass_pred,12283.364808960569,5199.4679254749935,29018.555973922525
Big,Model 20,2017,biomass_pred,14115.100187229948,6700.979362653871,29732.37828576642
Big,Model 20,2018,biomass_pred,27051.1853282079,12740.342505750335,57436.966653821786
Big,Model 20,2019,biomass_pred,12315.819937786453,6195.620048253867,24481.717658384598
Big,Model 20,2020,biomass_pred,12955.238755325314,1034.1746317842187,162291.94378701644
Big,Model 20,2021,biomass_pred,13627.85523459422,6403.166403873968,29004.156159786184
Big,Model 20,2022,biomass_pred,14352.159026981097,6463.746807987652,31867.657390479348
Big,Model 20,2023,biomass_pred,14352.159026981097,396.2901210379218,519781.99253683625
Big,Model 20,2024,biomass_pred,14352.159026981097,95.42964644072012,2158495.5662987866
Minor,Model 20,1982,biomass_pred,7372.175723352513,0.20059624077906407,270937155.57634956
Minor,Model 20,1983,biomass_pred,7372.175723352513,0.36539863382430177,148738856.32019442
Minor,Model 20,1984,biomass_pred,7372.175723352513,0.6918590937515507,78554976.56507653
Minor,Model 20,1985,biomass_pred,7372.175723352513,1.3734758926896862,39570388.665181614
Minor,Model 20,1986,biomass_pred,7372.175723352513,2.8944351995524698,18777057.059142802
Minor,Model 20,1987,biomass_pred,7372.175723352513,6.599332890176817,8235525.590304321
Minor,Model 20,1988,biomass_pred,7372.175723352513,16.807001565197123,3233710.348937587
Minor,Model 20,1989,biomass_pred,7372.175723352513,50.86850046431713,1068421.0149680437
Minor,Model 20,1990,biomass_pred,7372.175723352513,214.40742109728365,253484.57911504962
Minor,Model 20,1991,biomass_pred,7372.175723352513,4400.376126104519,12350.983947388419
Minor,Model 20,1992,biomass_pred,8554.582173828334,480.37796524294396,152340.20180707367
Minor,Model 20,1993,biomass_pred,9926.632098170092,563.6566787189116,174819.2269031206
Minor,Model 20,1994,biomass_pred,11518.74198062945,8766.397824836535,15135.226516917666
Minor,Model 20,1995,biomass_pred,2699.1163085238195,204.28822247368103,35661.52154404215
Minor,Model 20,1996,biomass_pred,632.467404790427,150.19201536994802,2663.3574170839515
Minor,Model 20,1997,biomass_pred,15159.17664166707,9856.516673275177,23314.589126231862
Minor,Model 20,1998,biomass_pred,15126.04889765324,854.7932548734049,267663.9689770151
Minor,Model 20,1999,biomass_pred,15092.993548562234,858.6072558553392,265311.58769443404
Minor,Model 20,2000,biomass_pred,15060.010436187564,11537.900244564555,19657.29548103213
Minor,Model 20,2001,biomass_pred,500.4625285399006,122.51305511444916,2044.3759421277487
Minor,Model 20,2002,biomass_pred,30947.76204588866,25223.575751804983,37970.983379722034
Minor,Model 20,2003,biomass_pred,703.1106831244938,358.1215200809715,1380.4382172063165
Minor,Model 20,2004,biomass_pred,38056.86035026173,27781.90489529178,52131.94074265124
Minor,Model 20,2005,biomass_pred,2889.030617608828,878.8575753337511,9496.985795806117
Minor,Model 20,2006,biomass_pred,32300.099612215272,23410.49545089673,44565.32913399174
Minor,Model 20,2007,biomass_pred,5360.153529151621,1440.6959720860234,19942.61552246571
Minor,Model 20,2008,biomass_pred,13358.133615450231,11409.851978668983,15639.092778926422
Minor,Model 20,2009,biomass_pred,908.6179001016701,224.53956355998346,3676.7974217809606
Minor,Model 20,2010,biomass_pred,49758.2107601184,40202.83459920193,61584.700748874835
Minor,Model 20,2011,biomass_pred,566.7103416126289,180.91773080917727,1775.174881169863
Minor,Model 20,2012,biomass_pred,42435.13319395297,34946.82011150367,51528.02239067719
Minor,Model 20,2013,biomass_pred,36423.56134060219,3049.3372946854965,435070.21117171674
Minor,Model 20,2014,biomass_pred,31263.61863102771,23865.59948064273,40954.92554876397
Minor,Model 20,2015,biomass_pred,1291.7176542148643,403.2145637094236,4138.080933536863
Minor,Model 20,2016,biomass_pred,35779.20050888547,29304.23764635046,43684.84874113284
Minor,Model 20,2017,biomass_pred,701.8540763611346,172.2479091207404,2859.8265547562887
Minor,Model 20,2018,biomass_pred,20517.515479307847,14954.825347421878,28149.33853548544
Minor,Model 20,2019,biomass_pred,1058.3974613990815,443.4326499091858,2526.2126875985246
Minor,Model 20,2020,biomass_pred,980.4719836349932,73.35508458011314,13105.09443477294
Minor,Model 20,2021,biomass_pred,908.2838401958902,263.7911518202583,3127.3965357379275
Minor,Model 20,2022,biomass_pred,19175.297283295535,11677.277506922299,31487.82117105576
Minor,Model 20,2023,biomass_pred,19175.297283295535,559.2833900341086,657434.1960706849
Minor,Model 20,2024,biomass_pred,19175.297283295535,132.5808313076845,2773342.2869362347
