strata,model_name,year,variable,pred,pred_lci,pred_uci
Big,Model 20,2015,biomass_pred,435.49466646046034,132.9102369608315,1426.9450484193997
Big,Model 20,2016,biomass_pred,491.13835021010703,178.9949100141862,1347.6186503179792
Big,Model 20,2017,biomass_pred,359.89827601766046,126.70502229194248,1022.2702047440551
Big,Model 20,2018,biomass_pred,263.7276625314905,109.28510939106228,636.4296139873926
Big,Model 20,2019,biomass_pred,253.8098685599104,81.1974068034523,793.3683095857201
Big,Model 20,2020,biomass_pred,244.2650450849348,71.05134417581361,839.7506471194356
Big,Model 20,2021,biomass_pred,235.0791661052434,70.39674913104335,785.0108850035981
Big,Model 20,2022,biomass_pred,226.2387330840609,79.79514641375467,641.4420757132433
Big,Model 20,2023,biomass_pred,226.2387330840609,54.23257339425791,943.7863841604142
Big,Model 20,2024,biomass_pred,226.2387330840609,40.094663303431886,1276.5779814666726
Leopard,Model 20,2000,biomass_pred,93.16987719097139,4.889658580030775,1775.3030960550332
Leopard,Model 20,2001,biomass_pred,93.16987719097139,5.775804724322351,1502.9292765432185
Leopard,Model 20,2002,biomass_pred,93.16987719097139,6.8954782572283975,1258.8867214077513
Leopard,Model 20,2003,biomass_pred,93.16987719097139,8.33970797135834,1040.878894751853
Leopard,Model 20,2004,biomass_pred,93.16987719097139,10.252441091874818,846.6886995976198
Leopard,Model 20,2005,biomass_pred,93.16987719097139,12.876865433666833,674.1257071060954
Leopard,Model 20,2006,biomass_pred,93.16987719097139,16.66431485767716,520.9110659464991
Leopard,Model 20,2007,biomass_pred,303.38293460231586,64.79563086082472,1420.4847423371714
Leopard,Model 20,2008,biomass_pred,987.885868082182,265.8795008565011,3670.529263116091
Leopard,Model 20,2009,biomass_pred,3216.7876866104934,1194.7591872714177,8660.927767679237
Leopard,Model 20,2010,biomass_pred,10474.613874998815,7039.541080952276,15585.893251932781
Leopard,Model 20,2011,biomass_pred,10251.76167565128,4816.966764685058,21818.42279354482
Leopard,Model 20,2012,biomass_pred,10033.650758736365,6541.083818570284,15391.049914767133
Leopard,Model 20,2013,biomass_pred,8338.587984134536,3913.8468292476905,17765.654253392982
Leopard,Model 20,2014,biomass_pred,6929.885366860199,4614.579890820763,10406.865269219892
Leopard,Model 20,2015,biomass_pred,5328.885361196949,2415.94147238147,11754.017850766588
Leopard,Model 20,2016,biomass_pred,4097.761750660133,2236.137066871381,7509.222763641539
Leopard,Model 20,2017,biomass_pred,2998.2982357521614,1352.0649405209965,6648.935299698284
Leopard,Model 20,2018,biomass_pred,2193.829914359055,1418.1292617538757,3393.830042815918
Leopard,Model 20,2019,biomass_pred,1592.8712508104206,633.8378637699708,4002.97768039171
Leopard,Model 20,2020,biomass_pred,1156.533970592534,406.80566156726144,3287.984783646814
Leopard,Model 20,2021,biomass_pred,839.7231254277469,322.12874575494806,2188.984797757101
Leopard,Model 20,2022,biomass_pred,609.696684496762,343.8551222989493,1081.0658995015938
Leopard,Model 20,2023,biomass_pred,609.696684496762,196.5028735631022,1891.7283006905845
Leopard,Model 20,2024,biomass_pred,609.696684496762,136.6743018212865,2719.824005923319
Minor,Model 20,2000,biomass_pred,1359.977873533343,1070.4630748927973,1727.7941293635909
Minor,Model 20,2001,biomass_pred,1580.600240763687,772.0771521476794,3235.812786523651
Minor,Model 20,2002,biomass_pred,1837.0130644930496,1377.0616054876443,2450.592613772808
Minor,Model 20,2003,biomass_pred,1920.2895938748165,932.0872609541279,3956.187664842884
Minor,Model 20,2004,biomass_pred,2007.341262628164,1484.9255601160746,2713.549455189294
Minor,Model 20,2005,biomass_pred,2551.277121247716,1213.9291161311373,5361.939888340956
Minor,Model 20,2006,biomass_pred,3242.6050670028803,2095.426787975275,5017.826287652107
Minor,Model 20,2007,biomass_pred,2790.7610270422438,1119.7904713496762,6955.1825179139405
Minor,Model 20,2008,biomass_pred,2401.879645878861,866.3447509332225,6659.041711827534
Minor,Model 20,2009,biomass_pred,2067.1873289707646,841.1592591420753,5080.207352666747
Minor,Model 20,2010,biomass_pred,1779.1330470655923,1224.0339440607554,2585.9694614839764
Minor,Model 20,2011,biomass_pred,1768.2123414754337,853.6734847755454,3662.4950174809514
Minor,Model 20,2012,biomass_pred,1757.3586695513552,1365.5069866336203,2261.657775227433
Minor,Model 20,2013,biomass_pred,1933.5311876159976,932.5062053121146,4009.134558233233
Minor,Model 20,2014,biomass_pred,2127.364731092806,1451.9335201302813,3117.0026976796285
Minor,Model 20,2015,biomass_pred,1707.8874890741,815.7089660459583,3575.882816974568
Minor,Model 20,2016,biomass_pred,1371.123452741204,977.866463272841,1922.5319542760667
Minor,Model 20,2017,biomass_pred,1635.038879186065,729.9641663888323,3662.3059864366046
Minor,Model 20,2018,biomass_pred,1949.753051853464,946.8017206171528,4015.1352500013854
Minor,Model 20,2019,biomass_pred,1784.949516337769,626.1354895026806,5088.427072557425
Minor,Model 20,2020,biomass_pred,1634.0760553474881,514.5478147466409,5189.419677109684
Minor,Model 20,2021,biomass_pred,1495.9552246264889,492.273380468883,4546.014720429815
Minor,Model 20,2022,biomass_pred,1369.5091037922334,560.6093836531406,3345.565094090984
Minor,Model 20,2023,biomass_pred,1369.5091037922334,364.54398958690086,5144.935148965625
Minor,Model 20,2024,biomass_pred,1369.5091037922334,264.3466858948027,7095.058441989267
Whiteblotched,Model 20,2000,biomass_pred,13755.160782251125,10268.484434467546,18425.74231407405
Whiteblotched,Model 20,2001,biomass_pred,15266.059466431112,7380.0099392504,31578.89671572482
Whiteblotched,Model 20,2002,biomass_pred,16942.918757687537,12162.86856793544,23601.54550928663
Whiteblotched,Model 20,2003,biomass_pred,20757.5761075156,9848.35068637341,43751.18023117129
Whiteblotched,Model 20,2004,biomass_pred,25431.09437172978,16543.9659417851,39092.232371583494
Whiteblotched,Model 20,2005,biomass_pred,27261.498209107216,12910.246331981274,57565.84851244292
Whiteblotched,Model 20,2006,biomass_pred,29223.645421697463,20707.428998396183,41242.27357240941
Whiteblotched,Model 20,2007,biomass_pred,27716.709777282973,11381.116278079406,67499.17864891299
Whiteblotched,Model 20,2008,biomass_pred,26287.48021654275,9578.20740954123,72146.2364081574
Whiteblotched,Model 20,2009,biomass_pred,24931.949776430803,10194.167412103705,60976.251863043704
Whiteblotched,Model 20,2010,biomass_pred,23646.318115468966,16401.082019895664,34092.162928011065
Whiteblotched,Model 20,2011,biomass_pred,19581.41770139309,9332.654345047402,41084.98022322106
Whiteblotched,Model 20,2012,biomass_pred,16215.290571837346,11208.242447584393,23459.13282646604
Whiteblotched,Model 20,2013,biomass_pred,18684.87084936267,8942.48929944893,39041.07536129534
Whiteblotched,Model 20,2014,biomass_pred,21530.566912178565,15389.371110506567,30122.433738914453
Whiteblotched,Model 20,2015,biomass_pred,18395.142668782675,8821.507362231092,38358.66818562483
Whiteblotched,Model 20,2016,biomass_pred,15716.319741375077,11032.873744921078,22387.884781772496
Whiteblotched,Model 20,2017,biomass_pred,15519.192575581816,7388.74640533131,32596.23825013308
Whiteblotched,Model 20,2018,biomass_pred,15324.537942807325,10403.396819992233,22573.53701141592
Whiteblotched,Model 20,2019,biomass_pred,15954.529390886977,6444.480882941876,39498.450334214795
Whiteblotched,Model 20,2020,biomass_pred,16610.419774786733,5909.868746977761,46685.64682349694
Whiteblotched,Model 20,2021,biomass_pred,17293.27379923974,6737.752559516071,44385.3222649291
Whiteblotched,Model 20,2022,biomass_pred,18004.199938969417,10572.221865280044,30660.651996617933
Whiteblotched,Model 20,2023,biomass_pred,18004.199938969417,5919.15497092049,54763.089838814856
Whiteblotched,Model 20,2024,biomass_pred,18004.199938969417,4096.918976627459,79120.72884322067
