Stock Alt Year Catch ABC OFL SSB TotBiom
EBS_SKATE 1 2021 33269.2 33269.2 38638.7 122201 505379
EBS_SKATE 1 2022 30824.9 30824.9 35801.7 115309 474165
EBS_SKATE 1 2023 28825.5 28825.5 33481.2 107459 448644
EBS_SKATE 1 2024 27277.7 27277.7 31684.8 99236.9 429033
EBS_SKATE 1 2025 26144 26144 30369 91377.4 414904
EBS_SKATE 1 2026 25384.1 25384.1 29487.5 84499.2 405531
EBS_SKATE 1 2027 24947.3 24947.3 28980.9 78919.2 400070
EBS_SKATE 1 2028 24763.5 24763.5 28767.9 74647.7 397588
EBS_SKATE 1 2029 24752.9 24752.9 28755.7 71567.4 397179
EBS_SKATE 1 2030 24842.4 24842.4 28859.6 69538.5 398083
EBS_SKATE 1 2031 24978 24978 29017 68411.6 399674
EBS_SKATE 1 2032 25125 25125 29187.6 67988.1 401554
EBS_SKATE 1 2033 25266 25266 29351.3 68038.9 403429
EBS_SKATE 1 2034 25393.6 25393.6 29499.5 68356.6 405156
EBS_SKATE 2 2021 16317.8 33269.2 38638.7 124260 505379
EBS_SKATE 2 2022 21380.8 31985.2 37149 121343 490758
EBS_SKATE 2 2023 30566.9 30566.9 35503.3 114804 473527
EBS_SKATE 2 2024 28798.7 28798.7 33450.9 105959 450679
EBS_SKATE 2 2025 27456.2 27456.2 31892.8 97448.4 433531
EBS_SKATE 2 2026 26502.7 26502.7 30786.3 89917.4 421398
EBS_SKATE 2 2027 25890.5 25890.5 30076.1 83700.4 413458
EBS_SKATE 2 2028 25551.5 25551.5 29682.8 78817.3 408792
EBS_SKATE 2 2029 25406.2 25406.2 29514.3 75159 406490
EBS_SKATE 2 2030 25381.1 25381.1 29485.1 72594.2 405776
EBS_SKATE 2 2031 25420.3 25420.3 29530.6 70982.4 406004
EBS_SKATE 2 2032 25487.1 25487.1 29608.1 70130.5 406744
EBS_SKATE 2 2033 25561.9 25561.9 29694.9 69811.2 407675
EBS_SKATE 2 2034 25635 25635 29779.8 69814.8 408623
EBS_SKATE 3 2021 174835 33269.2 38638.7 102973 505379
EBS_SKATE 3 2022 111850 21195.4 24619.5 64464 336122
