
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
178425 0 0 14756.9 27165.6 133165 
CV Recruit
0.294008 
Alternative 1 Alternative  Stock: EBS_SKATE
Catch EBS_SKATE
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2028 178425 0 0 78676.3 78805.3 78817.3 79003.8 103.376 
2029 178425 0 0 74643.3 75121.5 75159 75796.3 366.515 
2030 178425 0 0 71353.3 72495.3 72594.2 74099.4 875.063 
2031 178425 0 0 68685.1 70818.8 70982.4 73607.9 1595.51 
2032 178425 0 0 66691.8 69888.6 70130.5 74213 2400.83 
2033 178425 0 0 65082.6 69535.6 69811.2 75074.4 3167.45 
2034 178425 0 0 64130.3 69519.9 69814.8 76587.4 3833.81 

Fishing_mortalityEBS_SKATE
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2020  0 0.079212 0.0925522 0.033203 0.033203 0.033203 0.033203 2.498e-16 
2021  0 0.079212 0.0925522 0.0381346 0.0381346 0.0381346 0.0381346 4.09395e-16 
2022  0 0.079212 0.0925522 0.0523043 0.0523139 0.0523132 0.0523197 4.79444e-06 
2023  0 0.079212 0.0925522 0.079212 0.079212 0.079212 0.079212 9.71445e-17 
2024  0 0.079212 0.0925522 0.079212 0.079212 0.079212 0.079212 9.71445e-17 
2025  0 0.079212 0.0925522 0.079212 0.079212 0.079212 0.079212 9.71445e-17 
2026  0 0.079212 0.0925522 0.079212 0.079212 0.079212 0.079212 9.71445e-17 
2027  0 0.079212 0.0925522 0.079212 0.079212 0.079212 0.079212 9.71445e-17 
2028  0 0.079212 0.0925522 0.079212 0.079212 0.079212 0.079212 9.71445e-17 
2029  0 0.079212 0.0925522 0.079212 0.079212 0.079212 0.079212 9.71445e-17 
2030  0 0.079212 0.0925522 0.079212 0.079212 0.079212 0.079212 9.71445e-17 
2031  0 0.079212 0.0925522 0.079212 0.079212 0.079212 0.079212 9.71445e-17 
2032  0 0.079212 0.0925522 0.079212 0.079212 0.079212 0.079212 9.71445e-17 
2033  0 0.079212 0.0925522 0.079212 0.079212 0.079212 0.079212 9.71445e-17 
2034  0 0.079212 0.0925522 0.079212 0.079212 0.079212 0.079212 9.71445e-17 

Total_BiomassEBS_SKATE
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2020 705867 0 0 519441 519441 519441 519441 5.70435e-09 
2021 705867 0 0 504800 505314 505379 506171 426.027 
2022 705867 0 0 489243 490646 490758 492631 1065.98 
2023 705867 0 0 470213 473298 473527 477437 2314.17 
2024 705867 0 0 444652 450194 450679 457687 4208.66 
2025 705867 0 0 424094 432931 433531 444534 6666.8 
2026 705867 0 0 407191 420614 421398 437601 9625.17 
2027 705867 0 0 393929 412594 413458 434259 12894.7 
2028 705867 0 0 384548 407938 408792 435965 16269.4 
2029 705867 0 0 377164 405603 406490 439554 19418 
2030 705867 0 0 372576 404366 405776 443205 22173.4 
2031 705867 0 0 369610 405053 406004 448318 24399.2 
2032 705867 0 0 367927 405714 406744 450883 26036.1 
2033 705867 0 0 366323 406997 407675 453813 27170.2 
2034 705867 0 0 365881 407228 408623 457199 27846.4 
Alternative 3 Alternative  Stock: EBS_SKATE
Catch EBS_SKATE
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2020  0 0 0 14779 14779 14779 14779 3.31056e-10 
2021  0 0 0 174835 174835 174835 174835 1.30967e-09 
2022  0 0 0 111826 111848 111850 111884 18.1839 
2023  0 0 0 75372.6 75480.8 75490 75643.4 85.7603 
2024  0 0 0 54493.1 54892.6 54925.8 55460.7 308.227 
2025  0 0 0 42493.6 43561 43655 45071.2 821.929 
2026  0 0 0 35619.2 37705.5 37883 40553 1601.62 
2027  0 0 0 31792.5 35018.6 35259.1 39283.2 2387.63 
2028  0 0 0 29854.9 34012.2 34266.9 39359.3 2961.31 
2029  0 0 0 28969.1 33782 33999.6 40025 3328.74 
2030  0 0 0 28662.4 33777.2 33986.8 39906 3556.7 
2031  0 0 0 28468.3 33815.8 34024.8 40021.2 3656.01 
2032  0 0 0 28492.5 33854.5 34054.5 40370.3 3666.35 
2033  0 0 0 28416 33801.7 34075.8 40427.3 3644.9 
2034  0 0 0 28575.9 33839.4 34095 40285.2 3612.92 

Spawning_Biomass EBS_SKATE
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2020 178425 0 0 124451 124451 124451 124451 1.8772e-09 
2021 178425 0 0 102973 102973 102973 102973 8.00355e-10 
2022 178425 0 0 64464 64464 64464 64464 9.96806e-10 
2023 178425 0 0 39954.2 39954.2 39954.2 39954.2 7.567e-10 
2024 178425 0 0 24708.5 24708.5 24708.5 24708.5 5.60249e-10 
2025 178425 0 0 15481 15481 15481 15481 1.34605e-10 
2026 178425 0 0 10042 10042 10042 10042 1.90994e-10 
2027 178425 0 0 6896.41 6908.12 6909.61 6927.65 9.71415 
2028 178425 0 0 5088.11 5145.02 5149.8 5230.26 44.9903 
2029 178425 0 0 4040.09 4190.11 4203.71 4400.53 114.224 
2030 178425 0 0 3446.52 3712.26 3732.69 4062.73 195.939 
2031 178425 0 0 3140.45 3498.81 3525.07 3983.67 265.159 
2032 178425 0 0 2989.98 3423.49 3449.61 4007.21 313.699 
2033 178425 0 0 2914.9 3399.93 3430.74 4018.16 345.625 
2034 178425 0 0 2887.6 3402.74 3430.47 4045.55 363.416 

Fishing_mortalityEBS_SKATE
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2020  0 0.079212 0.0925522 0.033203 0.033203 0.033203 0.033203 2.498e-16 
2021  0 0.079212 0.0925522 0.5 0.5 0.5 0.5 0 
2022  0 0.079212 0.0925522 0.5 0.5 0.5 0.5 0 
2023  0 0.079212 0.0925522 0.5 0.5 0.5 0.5 0 
2024  0 0.079212 0.0925522 0.5 0.5 0.5 0.5 0 
2025  0 0.079212 0.0925522 0.5 0.5 0.5 0.5 0 
2026  0 0.079212 0.0925522 0.5 0.5 0.5 0.5 0 
2027  0 0.079212 0.0925522 0.5 0.5 0.5 0.5 0 
2028  0 0.079212 0.0925522 0.5 0.5 0.5 0.5 0 
2029  0 0.079212 0.0925522 0.5 0.5 0.5 0.5 0 
2030  0 0.079212 0.0925522 0.5 0.5 0.5 0.5 0 
2031  0 0.079212 0.0925522 0.5 0.5 0.5 0.5 0 
2032  0 0.079212 0.0925522 0.5 0.5 0.5 0.5 0 
2033  0 0.079212 0.0925522 0.5 0.5 0.5 0.5 0 
2034  0 0.079212 0.0925522 0.5 0.5 0.5 0.5 0 

Total_BiomassEBS_SKATE
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2020 705867 0 0 519441 519441 519441 519441 5.70435e-09 
2021 705867 0 0 504800 505314 505379 506171 426.027 
2022 705867 0 0 334607 336010 336122 337996 1065.98 
2023 705867 0 0 235522 238578 238801 242670 2291.08 
2024 705867 0 0 178623 183966 184464 191159 4086.34 
2025 705867 0 0 146510 154728 155333 165762 6223.33 
2026 705867 0 0 128134 139967 140709 154427 8398.5 
2027 705867 0 0 118936 133228 134090 151978 10223.6 
2028 705867 0 0 114097 130901 131510 151475 11545.7 
2029 705867 0 0 112125 130128 130710 152084 12333.2 
2030 705867 0 0 111387 129880 130585 152070 12726.1 
2031 705867 0 0 110987 130177 130635 153785 12814.5 
2032 705867 0 0 111138 129845 130726 152929 12716.4 
2033 705867 0 0 111153 129965 130795 152276 12612.1 
2034 705867 0 0 111739 130478 130835 152692 12510.9 
Alternative 4 Alternative  Stock: EBS_SKATE
Catch EBS_SKATE
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2020  0 0 0 14779 14779 14779 14779 3.31056e-10 
2021  0 0 0 17732.7 17732.7 17732.7 17732.7 2.03727e-10 
2022  0 0 0 16992.6 16994.4 16994.6 16997.4 1.51832 
2023  0 0 0 16388.8 16398 16398.8 16411.9 7.30141 
2024  0 0 0 15925.3 15960.5 15963.5 16011.2 27.4202 
2025  0 0 0 15569.9 15674.3 15683.3 15819.8 79.7081 
2026  0 0 0 15298.9 15529.8 15549.3 15853.6 178.652 
2027  0 0 0 15086.3 15512.7 15545.8 16079.5 320.045 
2028  0 0 0 14954.8 15599 15646 16454.3 482.539 
2029  0 0 0 14857 15763.1 15815.1 16866.5 643.525 
2030  0 0 0 14850.2 15954 16019.3 17383 789.947 
2031  0 0 0 14846.8 16172.4 16232.6 17804.6 915.388 
2032  0 0 0 14950.4 16380.6 16437.6 18142.7 1016.05 
2033  0 0 0 15003.2 16577.8 16625.9 18467.8 1091.91 
2034  0 0 0 15079.2 16755.1 16794.1 18740.2 1145.12 

Spawning_Biomass EBS_SKATE
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2020 178425 0 0 124451 124451 124451 124451 1.8772e-09 
2021 178425 0 0 124090 124090 124090 124090 1.81899e-09 
2022 178425 0 0 121478 121478 121478 121478 2.2992e-09 
2023 178425 0 0 117427 117427 117427 117427 1.46974e-09 
2024 178425 0 0 112431 112431 112431 112431 3.34694e-10 
2025 178425 0 0 107230 107230 107230 107230 6.40284e-10 
2026 178425 0 0 102537 102537 102537 102537 1.55705e-09 
2027 178425 0 0 98771.4 98792.2 98794.8 98826.9 17.2695 
2028 178425 0 0 95960.8 96098.7 96111.8 96311.8 110.958 
2029 178425 0 0 93867.8 94394.5 94436 95145.3 406.774 
2030 178425 0 0 92245.4 93562 93676.6 95413.8 1003.21 
2031 178425 0 0 91028.5 93534.9 93730.2 96849.4 1886.55 
2032 178425 0 0 90237 94150.7 94427.8 99357.6 2919.04 
2033 178425 0 0 89708.7 95186.3 95547.4 102154 3944.5 
2034 178425 0 0 89608.2 96454.9 96873.2 105223 4871.91 

Fishing_mortalityEBS_SKATE
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2020  0 0.079212 0.0925522 0.033203 0.033203 0.033203 0.033203 2.498e-16 
2021  0 0.079212 0.0925522 0.0415047 0.0415047 0.0415047 0.0415047 9.02056e-17 
2022  0 0.079212 0.0925522 0.0415047 0.0415047 0.0415047 0.0415047 9.02056e-17 
2023  0 0.079212 0.0925522 0.0415047 0.0415047 0.0415047 0.0415047 9.02056e-17 
2024  0 0.079212 0.0925522 0.0415047 0.0415047 0.0415047 0.0415047 9.02056e-17 
2025  0 0.079212 0.0925522 0.0415047 0.0415047 0.0415047 0.0415047 9.02056e-17 
2026  0 0.079212 0.0925522 0.0415047 0.0415047 0.0415047 0.0415047 9.02056e-17 
2027  0 0.079212 0.0925522 0.0415047 0.0415047 0.0415047 0.0415047 9.02056e-17 
2028  0 0.079212 0.0925522 0.0415047 0.0415047 0.0415047 0.0415047 9.02056e-17 
2029  0 0.079212 0.0925522 0.0415047 0.0415047 0.0415047 0.0415047 9.02056e-17 
2030  0 0.079212 0.0925522 0.0415047 0.0415047 0.0415047 0.0415047 9.02056e-17 
2031  0 0.079212 0.0925522 0.0415047 0.0415047 0.0415047 0.0415047 9.02056e-17 
2032  0 0.079212 0.0925522 0.0415047 0.0415047 0.0415047 0.0415047 9.02056e-17 
2033  0 0.079212 0.0925522 0.0415047 0.0415047 0.0415047 0.0415047 9.02056e-17 
2034  0 0.079212 0.0925522 0.0415047 0.0415047 0.0415047 0.0415047 9.02056e-17 

Total_BiomassEBS_SKATE
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2020 705867 0 0 519441 519441 519441 519441 5.70435e-09 
2021 705867 0 0 504800 505314 505379 506171 426.027 
2022 705867 0 0 487857 489260 489373 491246 1065.98 
2023 705867 0 0 473198 476281 476510 480416 2313.03 
2024 705867 0 0 461333 466885 467371 474391 4216.11 
2025 705867 0 0 452429 461317 461920 473000 6704.56 
2026 705867 0 0 445454 459002 459793 476207 9744.46 
2027 705867 0 0 440577 459473 460459 481864 13188.2 
2028 705867 0 0 437988 462431 463252 491109 16863.7 
2029 705867 0 0 436616 466452 467475 501519 20441.4 
2030 705867 0 0 436991 471047 472509 512655 23722.3 
2031 705867 0 0 438045 476580 477814 523923 26523.5 
2032 705867 0 0 440257 482046 483034 532434 28738.6 
2033 705867 0 0 441570 486639 487902 539125 30409.7 
2034 705867 0 0 443943 490871 492291 546913 31550.8 
Alternative 5 Alternative  Stock: EBS_SKATE
Catch EBS_SKATE
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2020  0 0 0 14779 14779 14779 14779 3.31056e-10 
2021  0 0 0 0 0 0 0 0 
2022  0 0 0 0 0 0 0 0 
2023  0 0 0 0 0 0 0 0 
2024  0 0 0 0 0 0 0 0 
2025  0 0 0 0 0 0 0 0 
2026  0 0 0 0 0 0 0 0 
2027  0 0 0 0 0 0 0 0 
2028  0 0 0 0 0 0 0 0 
2029  0 0 0 0 0 0 0 0 
2030  0 0 0 0 0 0 0 0 
2031  0 0 0 0 0 0 0 0 
2032  0 0 0 0 0 0 0 0 
2033  0 0 0 0 0 0 0 0 
2034  0 0 0 0 0 0 0 0 

Spawning_Biomass EBS_SKATE
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2020 178425 0 0 124451 124451 124451 124451 1.8772e-09 
2021 178425 0 0 126203 126203 126203 126203 2.43017e-09 
2022 178425 0 0 128650 128650 128650 128650 1.4843e-09 
2023 178425 0 0 129472 129472 129472 129472 5.23869e-10 
2024 178425 0 0 128994 128994 128994 128994 2.16824e-09 
2025 178425 0 0 127893 127893 127893 127893 3.11411e-09 
2026 178425 0 0 126920 126920 126920 126920 2.51748e-09 
2027 178425 0 0 126586 126608 126611 126645 18.1928 
2028 178425 0 0 126987 127136 127151 127368 120.443 
2029 178425 0 0 127892 128478 128527 129326 456.988 
2030 178425 0 0 129020 130539 130675 132688 1167.7 
2031 178425 0 0 130295 133288 133524 137352 2272.5 
2032 178425 0 0 131734 136569 136927 143021 3628.4 
2033 178425 0 0 133258 140206 140658 149217 5039.75 
2034 178425 0 0 134917 143974 144483 154996 6373.87 

Fishing_mortalityEBS_SKATE
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2020  0 0.079212 0.0925522 0.033203 0.033203 0.033203 0.033203 2.498e-16 
2021  0 0.079212 0.0925522 0 0 0 0 0 
2022  0 0.079212 0.0925522 0 0 0 0 0 
2023  0 0.079212 0.0925522 0 0 0 0 0 
2024  0 0.079212 0.0925522 0 0 0 0 0 
2025  0 0.079212 0.0925522 0 0 0 0 0 
2026  0 0.079212 0.0925522 0 0 0 0 0 
2027  0 0.079212 0.0925522 0 0 0 0 0 
2028  0 0.079212 0.0925522 0 0 0 0 0 
2029  0 0.079212 0.0925522 0 0 0 0 0 
2030  0 0.079212 0.0925522 0 0 0 0 0 
2031  0 0.079212 0.0925522 0 0 0 0 0 
2032  0 0.079212 0.0925522 0 0 0 0 0 
2033  0 0.079212 0.0925522 0 0 0 0 0 
2034  0 0.079212 0.0925522 0 0 0 0 0 

Total_BiomassEBS_SKATE
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2020 705867 0 0 519441 519441 519441 519441 5.70435e-09 
2021 705867 0 0 504800 505314 505379 506171 426.027 
2022 705867 0 0 505226 506629 506741 508615 1065.98 
2023 705867 0 0 506187 509272 509502 513415 2315.03 
2024 705867 0 0 508305 513872 514361 521401 4228.15 
2025 705867 0 0 511935 520879 521486 532664 6750.89 
2026 705867 0 0 516158 529904 530722 547282 9883.47 
2027 705867 0 0 521562 540705 541734 563791 13529.7 
2028 705867 0 0 527670 553091 554037 582890 17567 
2029 705867 0 0 534354 565935 567081 602710 21683.6 
2030 705867 0 0 541995 579014 580351 623398 25655.9 
2031 705867 0 0 549705 591796 593359 643535 29250.9 
2032 705867 0 0 557376 604387 605767 662002 32303.8 
2033 705867 0 0 564686 615826 617309 676517 34799.2 
2034 705867 0 0 570966 626099 627855 691325 36703.9 
Alternative 6 Alternative  Stock: EBS_SKATE
Catch EBS_SKATE
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2020  0 0 0 14779 14779 14779 14779 3.31056e-10 
2021  0 0 0 38638.7 38638.7 38638.7 38638.7 2.03727e-10 
2022  0 0 0 35370.6 35374.7 35375.2 35381.5 3.38351 
2023  0 0 0 32695.7 32716.2 32717.9 32747 16.2357 
2024  0 0 0 30572.8 30650.8 30657.4 30762.9 60.6733 
2025  0 0 0 28885.6 29114.4 29134.6 29434.5 174.662 
2026  0 0 0 27549.7 28047.3 28090 28750 385.199 
2027  0 0 0 26484.4 27383.9 27453.3 28578.2 674.854 
2028  0 0 0 25703.5 27030.1 27133.6 28810 991.442 
2029  0 0 0 25099.9 26926 27031.1 29180.6 1288.18 
2030  0 0 0 24752.2 26934.5 27056.7 29787.7 1543.69 
2031  0 0 0 24537.9 27017.9 27145.4 30109.7 1749.84 
2032  0 0 0 24435.9 27169.6 27255.6 30486.3 1903.01 
2033  0 0 0 24350.9 27283.1 27366.6 30710.3 2007.49 
2034  0 0 0 24346.7 27414 27469.3 31141.4 2071.13 

Spawning_Biomass EBS_SKATE
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2020 178425 0 0 124451 124451 124451 124451 1.8772e-09 
2021 178425 0 0 121539 121539 121539 121539 1.23691e-09 
2022 178425 0 0 113203 113203 113203 113203 1.96451e-09 
2023 178425 0 0 104139 104139 104139 104139 2.32831e-09 
2024 178425 0 0 94950.6 94950.6 94950.6 94950.6 1.4843e-09 
2025 178425 0 0 86351.8 86351.8 86351.8 86351.8 8.44011e-10 
2026 178425 0 0 78914.9 78914.9 78914.9 78914.9 1.36788e-09 
2027 178425 0 0 72881.8 72901.3 72903.8 72933.9 16.1979 
2028 178425 0 0 68151.4 68276.6 68288.4 68469.4 100.316 
2029 178425 0 0 64426.8 64887.7 64923.7 65536.1 352.606 
2030 178425 0 0 61473.7 62554.2 62649.3 64080.8 832.914 
2031 178425 0 0 59131.1 61146.6 61298.3 63787.4 1502.8 
2032 178425 0 0 57453 60440.4 60661.3 64475.7 2240.03 
2033 178425 0 0 56120 60269.7 60506.7 65425.5 2931.68 
2034 178425 0 0 55357.5 60322.4 60629.6 66886.1 3524.74 

Fishing_mortalityEBS_SKATE
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2020  0 0.079212 0.0925522 0.033203 0.033203 0.033203 0.033203 2.498e-16 
2021  0 0.079212 0.0925522 0.0925522 0.0925522 0.0925522 0.0925522 1.29063e-15 
2022  0 0.079212 0.0925522 0.0925522 0.0925522 0.0925522 0.0925522 1.29063e-15 
2023  0 0.079212 0.0925522 0.0925522 0.0925522 0.0925522 0.0925522 1.29063e-15 
2024  0 0.079212 0.0925522 0.0925522 0.0925522 0.0925522 0.0925522 1.29063e-15 
2025  0 0.079212 0.0925522 0.0925522 0.0925522 0.0925522 0.0925522 1.29063e-15 
2026  0 0.079212 0.0925522 0.0925522 0.0925522 0.0925522 0.0925522 1.29063e-15 
2027  0 0.079212 0.0925522 0.0925522 0.0925522 0.0925522 0.0925522 1.29063e-15 
2028  0 0.079212 0.0925522 0.0925522 0.0925522 0.0925522 0.0925522 1.29063e-15 
2029  0 0.079212 0.0925522 0.0925522 0.0925522 0.0925522 0.0925522 1.29063e-15 
2030  0 0.079212 0.0925522 0.0925522 0.0925522 0.0925522 0.0925522 1.29063e-15 
2031  0 0.079212 0.0925522 0.0925522 0.0925522 0.0925522 0.0925522 1.29063e-15 
2032  0 0.079212 0.0925522 0.0925522 0.0925522 0.0925522 0.0925522 1.29063e-15 
2033  0 0.079212 0.0925522 0.0925522 0.0925522 0.0925522 0.0925522 1.29063e-15 
2034  0 0.079212 0.0925522 0.0925522 0.0925522 0.0925522 0.0925522 1.29063e-15 

Total_BiomassEBS_SKATE
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2020 705867 0 0 519441 519441 519441 519441 5.70435e-09 
2021 705867 0 0 504800 505314 505379 506171 426.027 
2022 705867 0 0 467396 468799 468912 470785 1065.98 
2023 705867 0 0 435929 439009 439238 443135 2310.57 
2024 705867 0 0 410364 415897 416379 423377 4201.37 
2025 705867 0 0 390301 399115 399712 410674 6648.22 
2026 705867 0 0 374232 387587 388346 404514 9577.7 
2027 705867 0 0 361957 380461 381295 401993 12787.3 
2028 705867 0 0 353606 376609 377514 404454 16061.7 
2029 705867 0 0 347262 374969 376012 408431 19071.6 
2030 705867 0 0 343542 374806 375972 412740 21662.4 
